ID,RequirementID,Objective,Preconditions,Inputs,Procedure,Oracle,Environment,EvidenceLocator,Status,Owner,CaseType,ExecutableArtifact,ExpectedErrorCode,OracleType,DocumentationOracleID,DocumentationConformanceStatus,ImplementationConformanceStatus
VC-WRK-005,WRK-005,"Проверить выполнение WRK-005: Ephemeral Worker identity и credentials должны отзываться после reported, failed, expired или cancelled state.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-035;ADR-036;ADR-037;ADR-041) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to WRK-005.","Execute lifecycle test against the exact artifact/transition defined by SUB-MON-EXEC;SUB-WORKER;SUB-PROMPT;CTX-EXEC; capture inputs, digests, receipts and observed state transitions.",Post-terminal authentication attempts fail.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-WRK-005,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-WRK-005,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-WRK-006,WRK-006,"Проверить выполнение WRK-006: Worker Runtime должен соблюдать operation count, time, resource, token и cost limits OperationalBinding.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-035;ADR-036;ADR-037;ADR-041) and dependency state (SYS-017) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to WRK-006.","Execute boundary test against the exact artifact/transition defined by SUB-MON-EXEC;SUB-WORKER;SUB-PROMPT;CTX-EXEC; capture inputs, digests, receipts and observed state transitions.",Boundary tests terminate at exact limits and emit observation.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-WRK-006,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-WRK-006,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-WRK-007,WRK-007,"Проверить выполнение WRK-007: Human execution adapter должен сохранять те же envelope, Permit, crossing, observation и evidence semantics.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-035;ADR-036;ADR-037;ADR-041) and dependency state (SYS-007) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to WRK-007.","Execute scenario test against the exact artifact/transition defined by SUB-MON-EXEC;SUB-WORKER;SUB-PROMPT;CTX-EXEC; capture inputs, digests, receipts and observed state transitions.",Human path produces protocol-equivalent artifacts and cannot self-accept.,Versioned reference conformance environment appropriate to the declared verification method.,evidence/WRK-007/,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-WRK-007,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-WRK-007,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-VER-001,VER-001,Проверить выполнение VER-001: Verifier Registry в Monade Acceptance должен применять versioned VerificationProfile к явному claim set и evidence requirements.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-020) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to VER-001.","Execute schema test against the exact artifact/transition defined by SUB-MON-ACC;SUB-VERIFIER;CTX-ACC; capture inputs, digests, receipts and observed state transitions.",VerificationReceipt binds exact claim/profile/evidence digests.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-VER-001,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-VER-001,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-VER-002,VER-002,"Проверить выполнение VER-002: VerificationVerdict должен различать PASS, FAIL, UNKNOWN, INCONCLUSIVE и CONFLICTING на уровне claims.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-020) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to VER-002.","Execute functional test against the exact artifact/transition defined by SUB-MON-ACC;SUB-VERIFIER;CTX-ACC; capture inputs, digests, receipts and observed state transitions.",Schema and aggregation tests cover all verdicts.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-VER-002,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-VER-002,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-VER-003,VER-003,"Проверить выполнение VER-003: Worker self-report не должен быть достаточным evidence, если profile явно не маркирует его как non-authoritative input.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-020) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to VER-003.","Execute negative test against the exact artifact/transition defined by SUB-MON-ACC;SUB-VERIFIER;CTX-ACC; capture inputs, digests, receipts and observed state transitions.",Negative test with only self-report cannot yield ACCEPTED.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-VER-003,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-VER-003,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-VER-004,VER-004,"Проверить выполнение VER-004: VerificationReceipt должен связывать task, expected change, execution, claims, evidence, profile и verifier identity.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-020) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to VER-004.","Execute integrity test against the exact artifact/transition defined by SUB-MON-ACC;SUB-VERIFIER;CTX-ACC; capture inputs, digests, receipts and observed state transitions.",Missing any binding fails schema and acceptance.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-VER-004,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-VER-004,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-VER-005,VER-005,Проверить выполнение VER-005: Повторная верификация должна создавать новый receipt и не перезаписывать прежний verdict.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-020) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to VER-005.","Execute data test against the exact artifact/transition defined by SUB-MON-ACC;SUB-VERIFIER;CTX-ACC; capture inputs, digests, receipts and observed state transitions.",History contains both receipts and supersession relation.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-VER-005,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-VER-005,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-VER-006,VER-006,"Проверить выполнение VER-006: UNKNOWN/INCONCLUSIVE/CONFLICTING должны приводить к evidence request, wait, human review или explicit unknown outcome, но не к success.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to VER-006.","Execute negative path test against the exact artifact/transition defined by SUB-MON-ACC;SUB-VERIFIER;CTX-ACC; capture inputs, digests, receipts and observed state transitions.",State transition tests contain no path to ACCEPTED without policy-sufficient evidence.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-VER-006,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-VER-006,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-VER-007,VER-007,"Проверить выполнение VER-007: Acceptance verification probes должны иметь отдельный document, gate and Permit и минимальный evidence scope.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-011) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to VER-007.","Execute security test against the exact artifact/transition defined by SUB-MON-ACC;SUB-VERIFIER;CTX-ACC; capture inputs, digests, receipts and observed state transitions.",Probe without Permit or outside scope is denied.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-VER-007,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-VER-007,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-VER-008,VER-008,"Проверить выполнение VER-008: Verifier profiles/adapters должны иметь stable ID/version, conformance status и trust tier.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-036;ADR-038;ADR-043) and dependency state (SYS-006) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to VER-008.","Execute registry test against the exact artifact/transition defined by SUB-MON-ACC;SUB-VERIFIER;CTX-ACC; capture inputs, digests, receipts and observed state transitions.",Registry rejects unregistered or nonconformant adapter in managed profile.,Versioned reference conformance environment appropriate to the declared verification method.,evidence/VER-008/,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-VER-008,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-VER-008,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GW-001,GW-001,Проверить выполнение GW-001: Gateway shall accept provider-neutral CanonicalInferenceRequest linked to task/transition/context receipt.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037) and dependency state (SYS-005) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GW-001.","Execute compatibility test against the exact artifact/transition defined by MOD-GW; capture inputs, digests, receipts and observed state transitions.",Two provider adapters receive semantically equivalent canonical input.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GW-001,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GW-001,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GW-002,GW-002,"Проверить выполнение GW-002: Gateway shall own provider-specific chat template, tool schema rendering and tokenizer profile.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037) and dependency state (SYS-005) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GW-002.","Execute inspection and test against the exact artifact/transition defined by MOD-GW; capture inputs, digests, receipts and observed state transitions.",Provider adapter tests show no provider formatting in Memory/Monade records.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GW-002,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GW-002,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GW-003,GW-003,Проверить выполнение GW-003: Gateway shall treat provider conversation IDs as disposable cache references.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037) and dependency state (SYS-005) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GW-003.","Execute recovery test against the exact artifact/transition defined by MOD-GW; capture inputs, digests, receipts and observed state transitions.",Deleting provider state does not prevent task reconstruction from ASET receipts.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GW-003,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GW-003,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GW-004,GW-004,Проверить выполнение GW-004: Gateway shall normalize provider tool/function calls into ToolCallProposal without executing them.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037) and dependency state (SYS-010) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GW-004.","Execute security test against the exact artifact/transition defined by MOD-GW; capture inputs, digests, receipts and observed state transitions.",Adapter test produces proposal event and zero tool invocation.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GW-004,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GW-004,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GW-005,GW-005,"Проверить выполнение GW-005: Gateway shall produce usage receipt containing model, provider, latency, tokens/units, cost if known and cache use.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037) and dependency state (SYS-017) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GW-005.","Execute metrics test against the exact artifact/transition defined by MOD-GW; capture inputs, digests, receipts and observed state transitions.",100% completed inference calls have receipt or explicit unavailable fields.,Versioned reference conformance environment appropriate to the declared verification method.,evidence/GW-005/,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GW-005,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GW-005,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GW-006,GW-006,Проверить выполнение GW-006: Gateway shall distinguish ephemeral deltas from durable semantic events.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037) and dependency state (SYS-010) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GW-006.","Execute streaming test against the exact artifact/transition defined by MOD-GW; capture inputs, digests, receipts and observed state transitions.",Token deltas are not written as MemoryItems; completed proposal/result events are persisted.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GW-006,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GW-006,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GW-007,GW-007,Проверить выполнение GW-007: Gateway shall enforce provider/data policy before transmitting content.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037) and dependency state (SYS-011) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GW-007.","Execute security test against the exact artifact/transition defined by MOD-GW; capture inputs, digests, receipts and observed state transitions.",Disallowed provider/classification pair sends zero request bytes and returns policy receipt.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GW-007,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GW-007,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GW-008,GW-008,Проверить выполнение GW-008: Gateway shall verify rendered prompt/tool budget against model profile before invocation.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037) and dependency state (SYS-017) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GW-008.","Execute boundary test against the exact artifact/transition defined by MOD-GW; capture inputs, digests, receipts and observed state transitions.",Oversized request is repacked or rejected according to profile; provider is never called with known overflow.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GW-008,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GW-008,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PRO-001,PRO-001,"Проверить выполнение PRO-001: Каждый normative artifact должен использовать versioned canonical envelope с tenant, issuer, subject refs, correlation и integrity metadata.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-006) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-001.","Execute schema test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",All published schemas reject missing envelope fields.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-001,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-001,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PRO-002,PRO-002,Проверить выполнение PRO-002: Protocol должен определить compatibility и negotiation для каждой schema и запретить silent semantic fallback.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-012) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-002.","Execute compatibility test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",Compatibility matrix tests reject unsupported major version.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-002,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-002,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PRO-003,PRO-003,"Проверить выполнение PRO-003: Receipts должны содержать stable ID, issuer, subject/digest refs, schema version, timestamp source, status и signature metadata.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-012) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-003.","Execute schema and integrity test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",Schema validates complete receipt and rejects mutable aliases.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-003,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-003,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PRO-004,PRO-004,"Проверить выполнение PRO-004: Strict profile должен проверять signatures, issuer authority for artifact type, key status и revocation epoch.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-012) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-004.","Execute cryptographic test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",Expired/revoked/wrong-type signatures fail verification.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-004,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-004,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PRO-005,PRO-005,Проверить выполнение PRO-005: Canonical JSON profile ASET-JCS-1 и SHA-256 digest должны быть обязательны для baseline conformance.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-010) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-005.","Execute serialization test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",Cross-language canonicalization vectors produce identical bytes/digests.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-005,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-005,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PRO-006,PRO-006,Проверить выполнение PRO-006: Binary profiles могут применяться только при доказанной semantic equivalence с canonical JSON vectors.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-010) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-006.","Execute equivalence test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",Round-trip suite preserves every normative field and digest meaning.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-006,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-006,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PRO-007,PRO-007,"Проверить выполнение PRO-007: Protocol должен сохранять context, document, gate, permit, crossing, task, execution, evidence and acceptance correlation IDs.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-042) and dependency state (SYS-004) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PRO-007.","Execute trace test against the exact artifact/transition defined by MOD-PROTO;ART-CTX-COMP;ART-CTX-MANIFEST; capture inputs, digests, receipts and observed state transitions.",End-to-end trace contains all IDs without ambiguity.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PRO-007,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PRO-007,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
